339.90	0.00
340.13	77.00
340.37	76.00
340.60	78.00
340.83	78.00
341.06	78.00
341.29	80.00
341.52	81.00
341.75	83.00
341.98	84.00
342.21	83.00
342.44	84.00
342.67	84.00
342.91	87.00
343.14	88.00
343.37	86.00
343.60	87.00
343.83	87.00
344.06	84.00
344.29	82.00
344.52	83.00
344.75	86.00
344.98	87.00
345.21	86.00
345.44	84.00
345.68	82.00
345.91	86.00
346.14	93.00
346.37	99.00
346.60	98.00
346.83	100.00
347.06	101.00
347.29	101.00
347.52	98.00
347.75	98.00
347.98	106.00
348.21	103.00
348.44	102.00
348.67	104.00
348.90	103.00
349.14	101.00
349.37	101.00
349.60	101.00
349.83	100.00
350.06	107.00
350.29	105.00
350.52	105.00
350.75	106.00
350.98	106.00
351.21	104.00
351.44	106.00
351.67	105.00
351.90	106.00
352.13	104.00
352.36	106.00
352.59	104.00
352.82	104.00
353.05	108.00
353.29	111.00
353.52	111.00
353.75	115.00
353.98	112.00
354.21	111.00
354.44	112.00
354.67	109.00
354.90	113.00
355.13	112.00
355.36	111.00
355.59	112.00
355.82	160.00
356.05	117.00
356.28	111.00
356.51	111.00
356.74	107.00
356.97	105.00
357.20	106.00
357.43	108.00
357.66	108.00
357.89	107.00
358.12	107.00
358.35	107.00
358.58	110.00
358.81	110.00
359.04	114.00
359.27	116.00
359.50	116.00
359.73	115.00
359.96	127.00
360.19	118.00
360.42	115.00
360.65	112.00
360.88	118.00
361.11	115.00
361.34	118.00
361.57	117.00
361.80	120.00
362.03	121.00
362.26	120.00
362.49	124.00
362.72	122.00
362.95	123.00
363.18	127.00
363.41	120.00
363.64	126.00
363.87	127.00
364.10	131.00
364.33	121.00
364.56	131.00
364.79	126.00
365.02	130.00
365.25	135.00
365.48	139.00
365.71	140.00
365.94	136.00
366.17	134.00
366.40	138.00
366.63	136.00
366.86	136.00
367.09	140.00
367.32	138.00
367.55	138.00
367.78	132.00
368.01	133.00
368.24	140.00
368.47	140.00
368.70	138.00
368.93	134.00
369.16	146.00
369.39	143.00
369.62	150.00
369.85	144.00
370.08	148.00
370.31	142.00
370.54	139.00
370.77	141.00
371.00	146.00
371.23	163.00
371.46	148.00
371.69	142.00
371.92	140.00
372.15	137.00
372.38	144.00
372.61	148.00
372.84	144.00
373.07	140.00
373.30	139.00
373.53	136.00
373.76	138.00
373.98	143.00
374.21	139.00
374.44	144.00
374.67	140.00
374.90	141.00
375.13	150.00
375.36	153.00
